  300.0000000000  200.0000000000  175.0000000000
  250.0000000000  100.0000000000  175.0000000000
  250.0000000000  100.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#

  300.0000000000  200.0000000000  175.0000000000
  350.0000000000  100.0000000000  175.0000000000
  350.0000000000  100.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#

  300.0000000000  200.0000000000  175.0000000000
  350.0000000000  300.0000000000  175.0000000000
  350.0000000000  300.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#

  300.0000000000  200.0000000000  175.0000000000
  250.0000000000  300.0000000000  175.0000000000
  250.0000000000  300.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#

  300.0000000000  200.0000000000  175.0000000000
  250.0000000000  100.0000000000  175.0000000000
  250.0000000000  100.0000000000  225.0000000000
  300.0000000000  200.0000000000  225.0000000000
#




 -200.0000000000 -200.0000000000 -400.0000000000
 -225.0000000000 -225.0000000000 -400.0000000000
 -225.0000000000 -225.0000000000    0.0000000000
 -200.0000000000 -200.0000000000    0.0000000000
#

 -200.0000000000 -200.0000000000 -400.0000000000
 -175.0000000000 -225.0000000000 -400.0000000000
 -175.0000000000 -225.0000000000    0.0000000000
 -200.0000000000 -200.0000000000    0.0000000000
#

 -200.0000000000 -200.0000000000 -400.0000000000
 -175.0000000000 -175.0000000000 -400.0000000000
 -175.0000000000 -175.0000000000    0.0000000000
 -200.0000000000 -200.0000000000    0.0000000000
#

 -200.0000000000 -200.0000000000 -400.0000000000
 -225.0000000000 -175.0000000000 -400.0000000000
 -225.0000000000 -175.0000000000    0.0000000000
 -200.0000000000 -200.0000000000    0.0000000000
#

 -200.0000000000 -200.0000000000 -400.0000000000
 -225.0000000000 -225.0000000000 -400.0000000000
 -225.0000000000 -225.0000000000    0.0000000000
 -200.0000000000 -200.0000000000    0.0000000000
#




 -146.4213562012  300.0000000000 -146.4213562012
 -151.4213562012  295.0000000000 -146.4213562012
 -151.4213562012  295.0000000000  146.4213562012
 -146.4213562012  300.0000000000  146.4213562012
#

 -146.4213562012  300.0000000000 -146.4213562012
 -141.4213562012  295.0000000000 -146.4213562012
 -141.4213562012  295.0000000000  146.4213562012
 -146.4213562012  300.0000000000  146.4213562012
#

 -146.4213562012  300.0000000000 -146.4213562012
 -141.4213562012  305.0000000000 -146.4213562012
 -141.4213562012  305.0000000000  146.4213562012
 -146.4213562012  300.0000000000  146.4213562012
#

 -146.4213562012  300.0000000000 -146.4213562012
 -151.4213562012  305.0000000000 -146.4213562012
 -151.4213562012  305.0000000000  146.4213562012
 -146.4213562012  300.0000000000  146.4213562012
#

 -146.4213562012  300.0000000000 -146.4213562012
 -151.4213562012  295.0000000000 -146.4213562012
 -151.4213562012  295.0000000000  146.4213562012
 -146.4213562012  300.0000000000  146.4213562012
#




    0.0000000000  300.0000000000 -146.4213562012
 -141.4213562012  295.0000000000 -146.4213562012
 -141.4213562012  295.0000000000 -136.4213562012
    0.0000000000  300.0000000000 -136.4213562012
#

    0.0000000000  300.0000000000 -146.4213562012
  141.4213562012  295.0000000000 -146.4213562012
  141.4213562012  295.0000000000 -136.4213562012
    0.0000000000  300.0000000000 -136.4213562012
#

    0.0000000000  300.0000000000 -146.4213562012
  141.4213562012  305.0000000000 -146.4213562012
  141.4213562012  305.0000000000 -136.4213562012
    0.0000000000  300.0000000000 -136.4213562012
#

    0.0000000000  300.0000000000 -146.4213562012
 -141.4213562012  305.0000000000 -146.4213562012
 -141.4213562012  305.0000000000 -136.4213562012
    0.0000000000  300.0000000000 -136.4213562012
#

    0.0000000000  300.0000000000 -146.4213562012
 -141.4213562012  295.0000000000 -146.4213562012
 -141.4213562012  295.0000000000 -136.4213562012
    0.0000000000  300.0000000000 -136.4213562012
#




  146.4213562012  300.0000000000 -146.4213562012
  141.4213562012  295.0000000000 -146.4213562012
  141.4213562012  295.0000000000  146.4213562012
  146.4213562012  300.0000000000  146.4213562012
#

  146.4213562012  300.0000000000 -146.4213562012
  151.4213562012  295.0000000000 -146.4213562012
  151.4213562012  295.0000000000  146.4213562012
  146.4213562012  300.0000000000  146.4213562012
#

  146.4213562012  300.0000000000 -146.4213562012
  151.4213562012  305.0000000000 -146.4213562012
  151.4213562012  305.0000000000  146.4213562012
  146.4213562012  300.0000000000  146.4213562012
#

  146.4213562012  300.0000000000 -146.4213562012
  141.4213562012  305.0000000000 -146.4213562012
  141.4213562012  305.0000000000  146.4213562012
  146.4213562012  300.0000000000  146.4213562012
#

  146.4213562012  300.0000000000 -146.4213562012
  141.4213562012  295.0000000000 -146.4213562012
  141.4213562012  295.0000000000  146.4213562012
  146.4213562012  300.0000000000  146.4213562012
#




    0.0000000000  300.0000000000  136.4213562012
 -141.4213562012  295.0000000000  136.4213562012
 -141.4213562012  295.0000000000  146.4213562012
    0.0000000000  300.0000000000  146.4213562012
#

    0.0000000000  300.0000000000  136.4213562012
  141.4213562012  295.0000000000  136.4213562012
  141.4213562012  295.0000000000  146.4213562012
    0.0000000000  300.0000000000  146.4213562012
#

    0.0000000000  300.0000000000  136.4213562012
  141.4213562012  305.0000000000  136.4213562012
  141.4213562012  305.0000000000  146.4213562012
    0.0000000000  300.0000000000  146.4213562012
#

    0.0000000000  300.0000000000  136.4213562012
 -141.4213562012  305.0000000000  136.4213562012
 -141.4213562012  305.0000000000  146.4213562012
    0.0000000000  300.0000000000  146.4213562012
#

    0.0000000000  300.0000000000  136.4213562012
 -141.4213562012  295.0000000000  136.4213562012
 -141.4213562012  295.0000000000  146.4213562012
    0.0000000000  300.0000000000  146.4213562012
#




 -217.1320343018 1117.1320800781  400.0000000000
 -222.1320343018 1117.1320800781  395.0000000000
 -222.1320343018  682.8679809570  395.0000000000
 -217.1320343018  682.8679809570  400.0000000000
#

 -217.1320343018 1117.1320800781  400.0000000000
 -212.1320343018 1117.1320800781  395.0000000000
 -212.1320343018  682.8679809570  395.0000000000
 -217.1320343018  682.8679809570  400.0000000000
#

 -217.1320343018 1117.1320800781  400.0000000000
 -212.1320343018 1117.1320800781  405.0000000000
 -212.1320343018  682.8679809570  405.0000000000
 -217.1320343018  682.8679809570  400.0000000000
#

 -217.1320343018 1117.1320800781  400.0000000000
 -222.1320343018 1117.1320800781  405.0000000000
 -222.1320343018  682.8679809570  405.0000000000
 -217.1320343018  682.8679809570  400.0000000000
#

 -217.1320343018 1117.1320800781  400.0000000000
 -222.1320343018 1117.1320800781  395.0000000000
 -222.1320343018  682.8679809570  395.0000000000
 -217.1320343018  682.8679809570  400.0000000000
#




    0.0000000000  692.8679809570  400.0000000000
 -212.1320343018  692.8679809570  395.0000000000
 -212.1320343018  682.8679809570  395.0000000000
    0.0000000000  682.8679809570  400.0000000000
#

    0.0000000000  692.8679809570  400.0000000000
  212.1320343018  692.8679809570  395.0000000000
  212.1320343018  682.8679809570  395.0000000000
    0.0000000000  682.8679809570  400.0000000000
#

    0.0000000000  692.8679809570  400.0000000000
  212.1320343018  692.8679809570  405.0000000000
  212.1320343018  682.8679809570  405.0000000000
    0.0000000000  682.8679809570  400.0000000000
#

    0.0000000000  692.8679809570  400.0000000000
 -212.1320343018  692.8679809570  405.0000000000
 -212.1320343018  682.8679809570  405.0000000000
    0.0000000000  682.8679809570  400.0000000000
#

    0.0000000000  692.8679809570  400.0000000000
 -212.1320343018  692.8679809570  395.0000000000
 -212.1320343018  682.8679809570  395.0000000000
    0.0000000000  682.8679809570  400.0000000000
#




  217.1320343018 1117.1320800781  400.0000000000
  212.1320343018 1117.1320800781  395.0000000000
  212.1320343018  682.8679809570  395.0000000000
  217.1320343018  682.8679809570  400.0000000000
#

  217.1320343018 1117.1320800781  400.0000000000
  222.1320343018 1117.1320800781  395.0000000000
  222.1320343018  682.8679809570  395.0000000000
  217.1320343018  682.8679809570  400.0000000000
#

  217.1320343018 1117.1320800781  400.0000000000
  222.1320343018 1117.1320800781  405.0000000000
  222.1320343018  682.8679809570  405.0000000000
  217.1320343018  682.8679809570  400.0000000000
#

  217.1320343018 1117.1320800781  400.0000000000
  212.1320343018 1117.1320800781  405.0000000000
  212.1320343018  682.8679809570  405.0000000000
  217.1320343018  682.8679809570  400.0000000000
#

  217.1320343018 1117.1320800781  400.0000000000
  212.1320343018 1117.1320800781  395.0000000000
  212.1320343018  682.8679809570  395.0000000000
  217.1320343018  682.8679809570  400.0000000000
#




    0.0000000000 1117.1320800781  400.0000000000
 -212.1320343018 1117.1320800781  395.0000000000
 -212.1320343018 1107.1320800781  395.0000000000
    0.0000000000 1107.1320800781  400.0000000000
#

    0.0000000000 1117.1320800781  400.0000000000
  212.1320343018 1117.1320800781  395.0000000000
  212.1320343018 1107.1320800781  395.0000000000
    0.0000000000 1107.1320800781  400.0000000000
#

    0.0000000000 1117.1320800781  400.0000000000
  212.1320343018 1117.1320800781  405.0000000000
  212.1320343018 1107.1320800781  405.0000000000
